office,district,party,county,candidate,precinct,votes,winner
U.S. Senate,,D,Sheridan,Dale Groutage,Ed Hammer Inc. 1-1,128,
U.S. Senate,,D,Sheridan,Dale Groutage,Fairgrounds Exhibit Hall (Sagebrush) 2-1,129,
U.S. Senate,,D,Sheridan,Dale Groutage,Sheridan Senior Citizens Center 2-2,142,
U.S. Senate,,D,Sheridan,Dale Groutage,Fairgrounds Exhibit Hall (Sagebrush 2) 2-3,247,
U.S. Senate,,D,Sheridan,Dale Groutage,Sheridan Senior Citizens Center 2-4,178,
U.S. Senate,,D,Sheridan,Dale Groutage,Fairgrounds Exhibit Hall (Highland) 2-5,212,
U.S. Senate,,D,Sheridan,Dale Groutage,Sheridan County Courthouse 3-2,112,
U.S. Senate,,D,Sheridan,Dale Groutage,Holy Name Church (St. Peters) 3-3,73,
U.S. Senate,,D,Sheridan,Dale Groutage,Bethesda Worship/Sheridan 3-4,212,
U.S. Senate,,D,Sheridan,Dale Groutage,Meadowlark School 3-5,186,
U.S. Senate,,D,Sheridan,Dale Groutage,Coffeen School 4-2,209,
U.S. Senate,,D,Sheridan,Dale Groutage,Holy Name Church (Central) 4-3,164,
U.S. Senate,,D,Sheridan,Dale Groutage,Holy Name Church 4-4,57,
U.S. Senate,,D,Sheridan,Dale Groutage,Tourist Information Center 5-1,33,
U.S. Senate,,D,Sheridan,Dale Groutage,National Guard Armory 6-1,168,
U.S. Senate,,D,Sheridan,Dale Groutage,Beckton School 7-1,51,
U.S. Senate,,D,Sheridan,Dale Groutage,Story Women's Club 8-1,162,
U.S. Senate,,D,Sheridan,Dale Groutage,Arvada Church 9-1,15,
U.S. Senate,,D,Sheridan,Dale Groutage,Clearmont Town Hall 10-1,24,
U.S. Senate,,D,Sheridan,Dale Groutage,Woodland Park School 11-1,178,
U.S. Senate,,D,Sheridan,Dale Groutage,Big Horn Women's Club 12-1,252,
U.S. Senate,,D,Sheridan,Dale Groutage,Fairgrounds Exhibit Hall (Church)13-1,117,
U.S. Senate,,D,Sheridan,Dale Groutage,WY Agriculture Sub Station 16-1,34,
U.S. Senate,,D,Sheridan,Dale Groutage,Ranchester (Inside) 17-1,81,
U.S. Senate,,D,Sheridan,Dale Groutage,Ranchester (Outside) 17-2,79,
U.S. Senate,,D,Sheridan,Dale Groutage,Ranchester Town Hall (Slack) 18-1,5,
U.S. Senate,,D,Sheridan,Dale Groutage,Prairie Dog Women's Club 19-1,59,
